# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
2323            	smoothSolver	2.18877190e-01	1.52655140e-01	1000	1.59175790e-01	3.69857110e-04	1	false	smoothSolver	9.92350730e-08	9.92350730e-08	0	true	smoothSolver	9.95937090e-08	9.95937090e-08	0	true	GAMG	3.91848210e-01	2.18731320e-03	3	true
2324            	smoothSolver	2.20396340e-01	1.50393740e-01	1000	1.63075080e-01	3.82339490e-04	1	false	smoothSolver	9.92351040e-08	9.92351040e-08	0	true	smoothSolver	9.95936970e-08	9.95936970e-08	0	true	GAMG	3.90257530e-01	1.34276340e-03	4	true
2325            	smoothSolver	2.23219150e-01	1.51316350e-01	1000	1.59720230e-01	3.73671680e-04	1	false	smoothSolver	9.92350820e-08	9.92350820e-08	0	true	smoothSolver	9.95936830e-08	9.95936830e-08	0	true	GAMG	3.66132470e-01	2.27016170e-03	3	true
2326            	smoothSolver	2.21345040e-01	1.50125230e-01	1000	1.57847770e-01	3.56083180e-04	1	false	smoothSolver	9.92351140e-08	9.92351140e-08	0	true	smoothSolver	9.95937700e-08	9.95937700e-08	0	true	GAMG	3.70071680e-01	2.99352210e-03	3	true
2327            	smoothSolver	2.20100720e-01	1.50765280e-01	1000	1.60074430e-01	3.58826600e-04	1	false	smoothSolver	9.92350930e-08	9.92350930e-08	0	true	smoothSolver	9.95937590e-08	9.95937590e-08	0	true	GAMG	3.45676310e-01	2.93253390e-03	4	true
2328            	smoothSolver	2.22284480e-01	1.52848810e-01	1000	1.62537070e-01	3.70055980e-04	1	false	smoothSolver	9.92350700e-08	9.92350700e-08	0	true	smoothSolver	9.95937740e-08	9.95937740e-08	0	true	GAMG	3.71935050e-01	2.69748300e-03	3	true
2329            	smoothSolver	2.22035070e-01	1.52349850e-01	1000	1.61851890e-01	3.66330450e-04	1	false	smoothSolver	9.92351300e-08	9.92351300e-08	0	true	smoothSolver	9.95937270e-08	9.95937270e-08	0	true	GAMG	3.95268600e-01	1.51581520e-03	4	true
2330            	smoothSolver	2.19657220e-01	1.51518260e-01	1000	1.61887500e-01	3.63045410e-04	1	false	smoothSolver	9.92351080e-08	9.92351080e-08	0	true	smoothSolver	9.95937310e-08	9.95937310e-08	0	true	GAMG	3.81931580e-01	2.70964680e-03	3	true
2331            	smoothSolver	2.23229910e-01	1.50260550e-01	1000	1.63874260e-01	3.62985420e-04	1	false	smoothSolver	9.92351460e-08	9.92351460e-08	0	true	smoothSolver	9.95937770e-08	9.95937770e-08	0	true	GAMG	3.58994470e-01	3.13999210e-03	3	true
2332            	smoothSolver	2.20225150e-01	1.53191650e-01	1000	1.64451540e-01	3.66981050e-04	1	false	smoothSolver	9.92350800e-08	9.92350800e-08	0	true	smoothSolver	9.95937550e-08	9.95937550e-08	0	true	GAMG	3.71153440e-01	1.93559330e-03	3	true
2333            	smoothSolver	2.19827290e-01	1.55309940e-01	1000	1.65217500e-01	3.71363070e-04	1	false	smoothSolver	9.92350720e-08	9.92350720e-08	0	true	smoothSolver	9.95937100e-08	9.95937100e-08	0	true	GAMG	3.82264290e-01	2.36617240e-03	3	true
2334            	smoothSolver	2.20554990e-01	1.53669080e-01	1000	1.64364100e-01	3.74365820e-04	1	false	smoothSolver	9.92350740e-08	9.92350740e-08	0	true	smoothSolver	9.95937220e-08	9.95937220e-08	0	true	GAMG	3.86655110e-01	2.11568590e-03	3	true
2335            	smoothSolver	2.21326420e-01	1.53819830e-01	1000	1.63239810e-01	3.68194710e-04	1	false	smoothSolver	9.92351510e-08	9.92351510e-08	0	true	smoothSolver	9.95937100e-08	9.95937100e-08	0	true	GAMG	3.88923370e-01	2.12901930e-03	3	true
2336            	smoothSolver	2.23755170e-01	1.53856760e-01	1000	1.63546190e-01	3.71516320e-04	1	false	smoothSolver	9.92350750e-08	9.92350750e-08	0	true	smoothSolver	9.95937290e-08	9.95937290e-08	0	true	GAMG	3.90733680e-01	3.17001600e-03	3	true
2337            	smoothSolver	2.20635060e-01	1.52567480e-01	1000	1.65739380e-01	3.73534600e-04	1	false	smoothSolver	9.92350840e-08	9.92350840e-08	0	true	smoothSolver	9.95937430e-08	9.95937430e-08	0	true	GAMG	3.62785720e-01	1.86750440e-03	3	true
2338            	smoothSolver	2.21824520e-01	1.55147890e-01	1000	1.64097860e-01	3.65462580e-04	1	false	smoothSolver	9.92351440e-08	9.92351440e-08	0	true	smoothSolver	9.95937550e-08	9.95937550e-08	0	true	GAMG	3.55248360e-01	3.44022760e-03	3	true
2339            	smoothSolver	2.23515440e-01	1.53098300e-01	1000	1.63280040e-01	3.59728170e-04	1	false	smoothSolver	9.92350640e-08	9.92350640e-08	0	true	smoothSolver	9.95936860e-08	9.95936860e-08	0	true	GAMG	3.79252870e-01	2.25871860e-03	3	true
2340            	smoothSolver	2.23483590e-01	1.51599250e-01	1000	1.62786250e-01	3.60055230e-04	1	false	smoothSolver	9.92350460e-08	9.92350460e-08	0	true	smoothSolver	9.95936930e-08	9.95936930e-08	0	true	GAMG	3.76365650e-01	2.12908190e-03	3	true
2341            	smoothSolver	2.24656060e-01	1.51490970e-01	1000	1.65748350e-01	3.73153770e-04	1	false	smoothSolver	9.92351030e-08	9.92351030e-08	0	true	smoothSolver	9.95936570e-08	9.95936570e-08	0	true	GAMG	3.83912940e-01	3.35084890e-03	3	true
2342            	smoothSolver	2.24772510e-01	1.51936980e-01	1000	1.60693810e-01	3.61862050e-04	1	false	smoothSolver	9.92351120e-08	9.92351120e-08	0	true	smoothSolver	9.95937250e-08	9.95937250e-08	0	true	GAMG	3.60349310e-01	2.45686160e-03	3	true
2343            	smoothSolver	2.27121870e-01	1.52655490e-01	1000	1.56641600e-01	3.53577900e-04	1	false	smoothSolver	9.92351120e-08	9.92351120e-08	0	true	smoothSolver	9.95937030e-08	9.95937030e-08	0	true	GAMG	3.86229470e-01	2.70227800e-03	3	true
2344            	smoothSolver	2.23765190e-01	1.53060080e-01	1000	1.57069350e-01	3.57735040e-04	1	false	smoothSolver	9.92350690e-08	9.92350690e-08	0	true	smoothSolver	9.95936830e-08	9.95936830e-08	0	true	GAMG	3.59610510e-01	2.42784690e-03	3	true
2345            	smoothSolver	2.21927440e-01	1.53845550e-01	1000	1.57846510e-01	3.59168240e-04	1	false	smoothSolver	9.92351360e-08	9.92351360e-08	0	true	smoothSolver	9.95937400e-08	9.95937400e-08	0	true	GAMG	3.58909330e-01	2.17662700e-03	4	true
2346            	smoothSolver	2.26090450e-01	1.53398730e-01	1000	1.56180380e-01	3.48616100e-04	1	false	smoothSolver	9.92350520e-08	9.92350520e-08	0	true	smoothSolver	9.95937490e-08	9.95937490e-08	0	true	GAMG	3.12213880e-01	1.86189250e-03	4	true
2347            	smoothSolver	2.24068030e-01	1.57143070e-01	1000	1.59602270e-01	3.54791170e-04	1	false	smoothSolver	9.92350580e-08	9.92350580e-08	0	true	smoothSolver	9.95937120e-08	9.95937120e-08	0	true	GAMG	3.58405300e-01	3.28785310e-03	3	true
2348            	smoothSolver	2.25498890e-01	1.52151040e-01	1000	1.61890990e-01	3.65140260e-04	1	false	smoothSolver	9.92351280e-08	9.92351280e-08	0	true	smoothSolver	9.95937890e-08	9.95937890e-08	0	true	GAMG	3.89201570e-01	2.46483110e-03	3	true
2349            	smoothSolver	2.26472650e-01	1.54400840e-01	1000	1.57495870e-01	3.58077100e-04	1	false	smoothSolver	9.92351330e-08	9.92351330e-08	0	true	smoothSolver	9.95937740e-08	9.95937740e-08	0	true	GAMG	3.55896230e-01	2.67649510e-03	3	true
2350            	smoothSolver	2.26037150e-01	1.52718850e-01	1000	1.56707450e-01	3.51365840e-04	1	false	smoothSolver	9.92351250e-08	9.92351250e-08	0	true	smoothSolver	9.95936760e-08	9.95936760e-08	0	true	GAMG	3.75908100e-01	2.24458960e-03	3	true
2351            	smoothSolver	2.23967220e-01	1.52715260e-01	1000	1.56785760e-01	3.50935280e-04	1	false	smoothSolver	9.92350880e-08	9.92350880e-08	0	true	smoothSolver	9.95936680e-08	9.95936680e-08	0	true	GAMG	3.84765600e-01	2.07517910e-03	3	true
2352            	smoothSolver	2.23035670e-01	1.50837610e-01	1000	1.56049370e-01	3.51797800e-04	1	false	smoothSolver	9.92350770e-08	9.92350770e-08	0	true	smoothSolver	9.95936650e-08	9.95936650e-08	0	true	GAMG	3.91287750e-01	3.03207830e-03	3	true
2353            	smoothSolver	2.24608830e-01	1.56437410e-01	1000	1.56116020e-01	3.49848670e-04	1	false	smoothSolver	9.92351030e-08	9.92351030e-08	0	true	smoothSolver	9.95936220e-08	9.95936220e-08	0	true	GAMG	3.64920000e-01	3.26886110e-03	3	true
2354            	smoothSolver	2.21170780e-01	1.52360880e-01	1000	1.58364070e-01	3.58558890e-04	1	false	smoothSolver	9.92351500e-08	9.92351500e-08	0	true	smoothSolver	9.95936910e-08	9.95936910e-08	0	true	GAMG	3.28604250e-01	2.57976180e-03	3	true
2355            	smoothSolver	2.24350720e-01	1.52750530e-01	1000	1.57269270e-01	3.60793730e-04	1	false	smoothSolver	9.92350760e-08	9.92350760e-08	0	true	smoothSolver	9.95937240e-08	9.95937240e-08	0	true	GAMG	3.72206260e-01	2.41504500e-03	3	true
2356            	smoothSolver	2.21898090e-01	1.53829260e-01	1000	1.55601120e-01	3.50186890e-04	1	false	smoothSolver	9.92350620e-08	9.92350620e-08	0	true	smoothSolver	9.95937020e-08	9.95937020e-08	0	true	GAMG	3.97139200e-01	3.45493400e-03	3	true
2357            	smoothSolver	2.22360430e-01	1.51191900e-01	1000	1.55568560e-01	3.50136110e-04	1	false	smoothSolver	9.92351180e-08	9.92351180e-08	0	true	smoothSolver	9.95936530e-08	9.95936530e-08	0	true	GAMG	3.69270240e-01	1.99060030e-03	3	true
2358            	smoothSolver	2.28029970e-01	1.54606880e-01	1000	1.54966810e-01	3.42463060e-04	1	false	smoothSolver	9.92351030e-08	9.92351030e-08	0	true	smoothSolver	9.95936610e-08	9.95936610e-08	0	true	GAMG	3.52452270e-01	3.26329300e-03	3	true
2359            	smoothSolver	2.28158240e-01	1.52181700e-01	1000	1.52508020e-01	3.42710530e-04	1	false	smoothSolver	9.92350990e-08	9.92350990e-08	0	true	smoothSolver	9.95937210e-08	9.95937210e-08	0	true	GAMG	3.98892750e-01	2.37957480e-03	3	true
2360            	smoothSolver	2.20480570e-01	1.53640550e-01	1000	1.54706360e-01	3.53538660e-04	1	false	smoothSolver	9.92350950e-08	9.92350950e-08	0	true	smoothSolver	9.95937710e-08	9.95937710e-08	0	true	GAMG	3.70927900e-01	2.43310410e-03	4	true
2361            	smoothSolver	2.21799180e-01	1.50113730e-01	1000	1.55701900e-01	3.59917180e-04	1	false	smoothSolver	9.92351100e-08	9.92351100e-08	0	true	smoothSolver	9.95936870e-08	9.95936870e-08	0	true	GAMG	3.63768730e-01	2.19867880e-03	3	true
2362            	smoothSolver	2.21703760e-01	1.52792770e-01	1000	1.56570930e-01	3.63451840e-04	1	false	smoothSolver	9.92350460e-08	9.92350460e-08	0	true	smoothSolver	9.95937610e-08	9.95937610e-08	0	true	GAMG	3.93013000e-01	2.20747980e-03	3	true
2363            	smoothSolver	2.19783820e-01	1.51212700e-01	1000	1.56959160e-01	3.56606000e-04	1	false	smoothSolver	9.92351010e-08	9.92351010e-08	0	true	smoothSolver	9.95937250e-08	9.95937250e-08	0	true	GAMG	3.99822030e-01	2.52666790e-03	3	true
2364            	smoothSolver	2.18315020e-01	1.49332810e-01	1000	1.51873070e-01	3.42456140e-04	1	false	smoothSolver	9.92350690e-08	9.92350690e-08	0	true	smoothSolver	9.95937100e-08	9.95937100e-08	0	true	GAMG	3.80059880e-01	2.64096310e-03	3	true
2365            	smoothSolver	2.16386910e-01	1.50801460e-01	1000	1.45354590e-01	3.23530920e-04	1	false	smoothSolver	9.92350840e-08	9.92350840e-08	0	true	smoothSolver	9.95937490e-08	9.95937490e-08	0	true	GAMG	3.96735920e-01	2.80562750e-03	4	true
2366            	smoothSolver	2.22576670e-01	1.51555810e-01	1000	1.44338600e-01	3.16752830e-04	1	false	smoothSolver	9.92350700e-08	9.92350700e-08	0	true	smoothSolver	9.95936990e-08	9.95936990e-08	0	true	GAMG	3.41402860e-01	2.29835950e-03	3	true
2367            	smoothSolver	2.22071040e-01	1.50984620e-01	1000	1.47445070e-01	3.27436680e-04	1	false	smoothSolver	9.92350660e-08	9.92350660e-08	0	true	smoothSolver	9.95936630e-08	9.95936630e-08	0	true	GAMG	3.24611320e-01	2.03384350e-03	3	true
2368            	smoothSolver	2.20917150e-01	1.50435670e-01	1000	1.51966560e-01	3.38203180e-04	1	false	smoothSolver	9.92351030e-08	9.92351030e-08	0	true	smoothSolver	9.95937000e-08	9.95937000e-08	0	true	GAMG	3.36344090e-01	2.09552260e-03	4	true
2369            	smoothSolver	2.21363410e-01	1.49507510e-01	1000	1.55267500e-01	3.51804490e-04	1	false	smoothSolver	9.92350730e-08	9.92350730e-08	0	true	smoothSolver	9.95936520e-08	9.95936520e-08	0	true	GAMG	3.92013970e-01	2.04730840e-03	3	true
2370            	smoothSolver	2.21873420e-01	1.50537260e-01	1000	1.53879870e-01	3.49520050e-04	1	false	smoothSolver	9.92351160e-08	9.92351160e-08	0	true	smoothSolver	9.95936690e-08	9.95936690e-08	0	true	GAMG	3.98793620e-01	2.56278300e-03	3	true
2371            	smoothSolver	2.24065320e-01	1.49947980e-01	1000	1.53319040e-01	3.44765160e-04	1	false	smoothSolver	9.92351350e-08	9.92351350e-08	0	true	smoothSolver	9.95936920e-08	9.95936920e-08	0	true	GAMG	3.79445300e-01	3.19853580e-03	3	true
2372            	smoothSolver	2.21823330e-01	1.48921450e-01	1000	1.55125340e-01	3.46587210e-04	1	false	smoothSolver	9.92351340e-08	9.92351340e-08	0	true	smoothSolver	9.95936980e-08	9.95936980e-08	0	true	GAMG	3.55612850e-01	2.71514650e-03	3	true
2373            	smoothSolver	2.21048190e-01	1.51103270e-01	1000	1.56117320e-01	3.48799310e-04	1	false	smoothSolver	9.92351410e-08	9.92351410e-08	0	true	smoothSolver	9.95936830e-08	9.95936830e-08	0	true	GAMG	3.39330500e-01	3.02615770e-03	4	true
2374            	smoothSolver	2.22212330e-01	1.51413560e-01	1000	1.61431440e-01	3.62327000e-04	1	false	smoothSolver	9.92351220e-08	9.92351220e-08	0	true	smoothSolver	9.95937060e-08	9.95937060e-08	0	true	GAMG	3.85522240e-01	3.09492560e-03	4	true
2375            	smoothSolver	2.26369770e-01	1.51916620e-01	1000	1.63966900e-01	3.73773120e-04	1	false	smoothSolver	9.92351160e-08	9.92351160e-08	0	true	smoothSolver	9.95937380e-08	9.95937380e-08	0	true	GAMG	3.09045300e-01	1.26246990e-03	4	true
2376            	smoothSolver	2.22072710e-01	1.51976310e-01	1000	1.67459770e-01	3.84014750e-04	1	false	smoothSolver	9.92350820e-08	9.92350820e-08	0	true	smoothSolver	9.95937400e-08	9.95937400e-08	0	true	GAMG	3.25470920e-01	1.00662460e-03	4	true
2377            	smoothSolver	2.22011690e-01	1.48287500e-01	1000	1.72018800e-01	3.93693610e-04	1	false	smoothSolver	9.92351190e-08	9.92351190e-08	0	true	smoothSolver	9.95937740e-08	9.95937740e-08	0	true	GAMG	3.48347520e-01	9.19311140e-04	4	true
2378            	smoothSolver	2.23155840e-01	1.52356160e-01	1000	1.72329770e-01	4.01339190e-04	1	false	smoothSolver	9.92351030e-08	9.92351030e-08	0	true	smoothSolver	9.95937210e-08	9.95937210e-08	0	true	GAMG	3.65740190e-01	2.18541010e-03	4	true
2379            	smoothSolver	2.20313650e-01	1.49277740e-01	1000	1.69986650e-01	3.93919040e-04	1	false	smoothSolver	9.92351080e-08	9.92351080e-08	0	true	smoothSolver	9.95937370e-08	9.95937370e-08	0	true	GAMG	3.92546610e-01	3.04773000e-03	3	true
2380            	smoothSolver	2.18262850e-01	1.52153650e-01	1000	1.67803940e-01	3.85402140e-04	1	false	smoothSolver	9.92350970e-08	9.92350970e-08	0	true	smoothSolver	9.95937310e-08	9.95937310e-08	0	true	GAMG	3.94060550e-01	2.59207940e-03	3	true
2381            	smoothSolver	2.25495530e-01	1.53015800e-01	1000	1.68582890e-01	3.79206910e-04	1	false	smoothSolver	9.92351110e-08	9.92351110e-08	0	true	smoothSolver	9.95937080e-08	9.95937080e-08	0	true	GAMG	3.69152120e-01	3.00123120e-03	3	true
2382            	smoothSolver	2.23446010e-01	1.53554490e-01	1000	1.67072290e-01	3.70383220e-04	1	false	smoothSolver	9.92350970e-08	9.92350970e-08	0	true	smoothSolver	9.95937300e-08	9.95937300e-08	0	true	GAMG	3.96271060e-01	2.21775330e-03	4	true
2383            	smoothSolver	2.23647000e-01	1.53630770e-01	1000	1.65288050e-01	3.63998560e-04	1	false	smoothSolver	9.92351060e-08	9.92351060e-08	0	true	smoothSolver	9.95937510e-08	9.95937510e-08	0	true	GAMG	3.32710150e-01	1.88011640e-03	3	true
2384            	smoothSolver	2.23893760e-01	1.54092030e-01	1000	1.60857950e-01	3.51259230e-04	1	false	smoothSolver	9.92350860e-08	9.92350860e-08	0	true	smoothSolver	9.95937390e-08	9.95937390e-08	0	true	GAMG	3.47591710e-01	2.43855010e-03	3	true
2385            	smoothSolver	2.21741750e-01	1.50794540e-01	1000	1.60345510e-01	3.57792370e-04	1	false	smoothSolver	9.92350950e-08	9.92350950e-08	0	true	smoothSolver	9.95937190e-08	9.95937190e-08	0	true	GAMG	3.57411790e-01	2.14698400e-03	3	true
2386            	smoothSolver	2.23141700e-01	1.53471880e-01	1000	1.66385990e-01	3.71010750e-04	1	false	smoothSolver	9.92350160e-08	9.92350160e-08	0	true	smoothSolver	9.95936940e-08	9.95936940e-08	0	true	GAMG	3.71460120e-01	2.27112450e-03	3	true
2387            	smoothSolver	2.22506020e-01	1.51037950e-01	1000	1.70875830e-01	3.84836040e-04	1	false	smoothSolver	9.92351190e-08	9.92351190e-08	0	true	smoothSolver	9.95937520e-08	9.95937520e-08	0	true	GAMG	3.80292250e-01	2.04822690e-03	3	true
2388            	smoothSolver	2.23914450e-01	1.49699270e-01	1000	1.68074010e-01	3.76971180e-04	1	false	smoothSolver	9.92350980e-08	9.92350980e-08	0	true	smoothSolver	9.95937040e-08	9.95937040e-08	0	true	GAMG	3.91909290e-01	2.64267780e-03	3	true
2389            	smoothSolver	2.22380290e-01	1.51624700e-01	1000	1.61239550e-01	3.65669120e-04	1	false	smoothSolver	9.92351410e-08	9.92351410e-08	0	true	smoothSolver	9.95937730e-08	9.95937730e-08	0	true	GAMG	3.98235500e-01	1.91978290e-03	4	true
2390            	smoothSolver	2.21649250e-01	1.52545770e-01	1000	1.58942770e-01	3.59658450e-04	1	false	smoothSolver	9.92351460e-08	9.92351460e-08	0	true	smoothSolver	9.95937390e-08	9.95937390e-08	0	true	GAMG	3.27700890e-01	2.00509190e-03	4	true
2391            	smoothSolver	2.19131120e-01	1.49963740e-01	1000	1.62526290e-01	3.66060640e-04	1	false	smoothSolver	9.92350820e-08	9.92350820e-08	0	true	smoothSolver	9.95937500e-08	9.95937500e-08	0	true	GAMG	3.81259810e-01	3.18135620e-03	3	true
2392            	smoothSolver	2.22676290e-01	1.51434740e-01	1000	1.67377070e-01	3.83961990e-04	1	false	smoothSolver	9.92351150e-08	9.92351150e-08	0	true	smoothSolver	9.95937130e-08	9.95937130e-08	0	true	GAMG	3.44947070e-01	2.99976060e-03	3	true
2393            	smoothSolver	2.23178930e-01	1.48373090e-01	1000	1.66992730e-01	3.82646090e-04	1	false	smoothSolver	9.92350900e-08	9.92350900e-08	0	true	smoothSolver	9.95936760e-08	9.95936760e-08	0	true	GAMG	3.98056300e-01	3.45142240e-03	3	true
2394            	smoothSolver	2.26017850e-01	1.50513910e-01	1000	1.64401270e-01	3.71567360e-04	1	false	smoothSolver	9.92351240e-08	9.92351240e-08	0	true	smoothSolver	9.95937360e-08	9.95937360e-08	0	true	GAMG	3.58444320e-01	2.90167270e-03	3	true
2395            	smoothSolver	2.23012730e-01	1.50215500e-01	1000	1.65034300e-01	3.65839050e-04	1	false	smoothSolver	9.92351110e-08	9.92351110e-08	0	true	smoothSolver	9.95936860e-08	9.95936860e-08	0	true	GAMG	3.71992110e-01	2.40001560e-03	3	true
2396            	smoothSolver	2.24773710e-01	1.51078120e-01	1000	1.66723110e-01	3.71994070e-04	1	false	smoothSolver	9.92351320e-08	9.92351320e-08	0	true	smoothSolver	9.95937300e-08	9.95937300e-08	0	true	GAMG	3.83922050e-01	1.93689780e-03	3	true
2397            	smoothSolver	2.13186720e-01	1.45640660e-01	1000	1.67436230e-01	3.72099190e-04	1	false	smoothSolver	9.92350950e-08	9.92350950e-08	0	true	smoothSolver	9.95937120e-08	9.95937120e-08	0	true	GAMG	3.90889670e-01	3.08422740e-03	3	true
2398            	smoothSolver	2.16221900e-01	1.46127960e-01	1000	1.68531470e-01	3.78829280e-04	1	false	smoothSolver	9.92350930e-08	9.92350930e-08	0	true	smoothSolver	9.95936890e-08	9.95936890e-08	0	true	GAMG	3.84690150e-01	2.10989730e-03	4	true
2399            	smoothSolver	2.25084200e-01	1.49644030e-01	1000	1.67404680e-01	3.81669520e-04	1	false	smoothSolver	9.92350990e-08	9.92350990e-08	0	true	smoothSolver	9.95937120e-08	9.95937120e-08	0	true	GAMG	3.41788780e-01	2.10402230e-03	3	true
2400            	smoothSolver	2.18176840e-01	1.51035900e-01	1000	1.66383410e-01	3.75799330e-04	1	false	smoothSolver	9.92351120e-08	9.92351120e-08	0	true	smoothSolver	9.95936960e-08	9.95936960e-08	0	true	GAMG	3.35296110e-01	2.28197160e-03	4	true
2401            	smoothSolver	2.19185090e-01	1.52938400e-01	1000	1.66977600e-01	3.72584850e-04	1	false	smoothSolver	9.92350970e-08	9.92350970e-08	0	true	smoothSolver	9.95936920e-08	9.95936920e-08	0	true	GAMG	4.03798340e-01	2.25337740e-03	3	true
2402            	smoothSolver	2.25950710e-01	1.49343860e-01	1000	1.62513260e-01	3.61591000e-04	1	false	smoothSolver	9.92350960e-08	9.92350960e-08	0	true	smoothSolver	9.95937320e-08	9.95937320e-08	0	true	GAMG	4.04917050e-01	2.10220650e-03	3	true
2403            	smoothSolver	2.23970320e-01	1.54001900e-01	1000	1.57074080e-01	3.46920700e-04	1	false	smoothSolver	9.92350480e-08	9.92350480e-08	0	true	smoothSolver	9.95937370e-08	9.95937370e-08	0	true	GAMG	4.01164080e-01	2.67999770e-03	3	true
2404            	smoothSolver	2.24605280e-01	1.53885500e-01	1000	1.53185870e-01	3.33667210e-04	1	false	smoothSolver	9.92350470e-08	9.92350470e-08	0	true	smoothSolver	9.95937250e-08	9.95937250e-08	0	true	GAMG	3.96114160e-01	3.25407380e-03	3	true
2405            	smoothSolver	2.22217600e-01	1.52846930e-01	1000	1.50763810e-01	3.31443370e-04	1	false	smoothSolver	9.92350800e-08	9.92350800e-08	0	true	smoothSolver	9.95937040e-08	9.95937040e-08	0	true	GAMG	3.91602460e-01	2.90908810e-03	3	true
2406            	smoothSolver	2.19780910e-01	1.51584460e-01	1000	1.53378790e-01	3.39156980e-04	1	false	smoothSolver	9.92350390e-08	9.92350390e-08	0	true	smoothSolver	9.95936930e-08	9.95936930e-08	0	true	GAMG	3.73314940e-01	1.94608490e-03	4	true
2407            	smoothSolver	2.25388840e-01	1.49673410e-01	1000	1.58872360e-01	3.54301880e-04	1	false	smoothSolver	9.92350730e-08	9.92350730e-08	0	true	smoothSolver	9.95937090e-08	9.95937090e-08	0	true	GAMG	3.92646000e-01	3.26809330e-03	3	true
